chamado_1,chamado_2,label,score
12340,11851,usuarios aparecem duplicados mapa ≈ novos itens,68.8
12340,11846,usuarios aparecem duplicados mapa ≈ acesso plataforma jira,54.01
12340,11842,usuarios aparecem duplicados mapa ≈ problemas point service,51.11
12340,11840,usuarios aparecem duplicados mapa ≈ criacao usuario acesso admin,51.03
12340,11838,usuarios aparecem duplicados mapa ≈ alteracao formularios,56.07
12340,11816,usuarios aparecem duplicados mapa ≈ solicitacao mudanca funcao,50.38
12340,11774,usuarios aparecem duplicados mapa ≈ solicitacao inclusao anexo ix,55.88
12340,11762,usuarios aparecem duplicados mapa ≈ erro layout impressao point service,62.77
12340,11760,usuarios aparecem duplicados mapa ≈ desvincular,60.51
12340,11722,usuarios aparecem duplicados mapa ≈ bugs sistema point service,60.98
12340,11748,usuarios aparecem duplicados mapa ≈ erro tentar visualizar ordens corre,50.96
12340,11703,usuarios aparecem duplicados mapa ≈ solicitacao recuperacao senha,55.92
12340,11700,usuarios aparecem duplicados mapa ≈ cadastrologin point service,53.71
12340,11674,usuarios aparecem duplicados mapa ≈ alteracoes formularios,54.27
12336,12332,hospital regional araguaina ap 0641 ≈ cancelamento ordem 80097042024,54.7
12336,12043,hospital regional araguaina ap 0641 ≈ hospital geral palmas switch 0532 o,78.37
12336,11958,hospital regional araguaina ap 0641 ≈ hospital maternidade dona regina of,58.24
12336,11926,hospital regional araguaina ap 0641 ≈ hospital comunitario arapoema offli,68.22
12336,11902,hospital regional araguaina ap 0641 ≈ construtora portoconstrutora porto ,50.62
12335,12310,boa tarde solicito gentileza cadast ≈ cadastro usuario sienge,51.79
12335,11977,boa tarde solicito gentileza cadast ≈ cadastro crachar,62.11
12335,11904,boa tarde solicito gentileza cadast ≈ construtora portoconstrutora porto ,59.92
12335,11902,boa tarde solicito gentileza cadast ≈ construtora portoconstrutora porto ,57.73
12335,11876,boa tarde solicito gentileza cadast ≈ construtora portoconstrutora porto ,55.96
12335,11859,boa tarde solicito gentileza cadast ≈ solicitacao cadastro colaborador,76.15
12335,11857,boa tarde solicito gentileza cadast ≈ fw solicitacao cadastro point servi,60.57
12335,11824,boa tarde solicito gentileza cadast ≈ solicitacao cadastro colaboradores,69.93
12335,11764,boa tarde solicito gentileza cadast ≈ cadastro,57.98
12335,11754,boa tarde solicito gentileza cadast ≈ cadastro gestores point service,54.03
12335,11700,boa tarde solicito gentileza cadast ≈ cadastrologin point service,55.41
12333,12332,cancelamento ordem anexo iii ≈ cancelamento ordem 80097042024,62.97
12333,11981,cancelamento ordem anexo iii ≈ cancelamento ordens preventivas,61.03
12333,11944,cancelamento ordem anexo iii ≈ cancelamento ordem porto nacional,56.72
12333,11884,cancelamento ordem anexo iii ≈ cancelamento ordem etsus,77.03
12333,11867,cancelamento ordem anexo iii ≈ problema lancar solicitacao servico,51.62
12333,11849,cancelamento ordem anexo iii ≈ cancelameno preventivas,58.57
12332,11981,cancelamento ordem 80097042024 ≈ cancelamento ordens preventivas,74.85
12332,11944,cancelamento ordem 80097042024 ≈ cancelamento ordem porto nacional,60.04
12332,11884,cancelamento ordem 80097042024 ≈ cancelamento ordem etsus,61.36
12332,11849,cancelamento ordem 80097042024 ≈ cancelameno preventivas,72.31
12332,11816,cancelamento ordem 80097042024 ≈ solicitacao mudanca funcao,57.5
12332,11760,cancelamento ordem 80097042024 ≈ desvincular,54.99
12329,11977,cadastro funcionario ≈ cadastro crachar,55.29
12323,11834,cadastro usuario ≈ receipt your automatic payment to p,51.33
12316,12312,treinamento point service ≈ mudanca permissao usuario,61.87
12316,12302,treinamento point service ≈ erro sistema point service distribu,63.88
12316,12202,treinamento point service ≈ adicionar usuario,58.83
12316,12104,treinamento point service ≈ problemas email,51.65
12316,12102,treinamento point service ≈ cadastra funcionario,60.81
12316,12095,treinamento point service ≈ liberacao usurario point service,64.09
12316,12092,treinamento point service ≈ fwd pointservice atualizacao,50.63
12316,12004,treinamento point service ≈ problema cadastro,51.5
12316,11979,treinamento point service ≈ boqueio sinal,55.87
12316,11929,treinamento point service ≈ monitoramento possivel intercorrenc,50.26
12316,11925,treinamento point service ≈ acesso sistema cracha,55.07
12316,11920,treinamento point service ≈ corretiva nao vincula solicitacao,50.24
12316,11912,treinamento point service ≈ nao vincula solicitacao,62.88
12316,11910,treinamento point service ≈ composicoes linkadas erradas sistem,54.47
12316,11904,treinamento point service ≈ construtora portoconstrutora porto ,57.27
12316,11902,treinamento point service ≈ construtora portoconstrutora porto ,60.37
12316,11876,treinamento point service ≈ construtora portoconstrutora porto ,52.35
12316,11864,treinamento point service ≈ problema vinculacao sistema point s,68.27
12316,11859,treinamento point service ≈ solicitacao cadastro colaborador,61.79
12316,11857,treinamento point service ≈ fw solicitacao cadastro point servi,55.88
12316,11851,treinamento point service ≈ novos itens,65.33
12316,11846,treinamento point service ≈ acesso plataforma jira,53.99
12316,11842,treinamento point service ≈ problemas point service,61.02
12316,11838,treinamento point service ≈ alteracao formularios,55.39
12316,11830,treinamento point service ≈ sistema point service erro vinculac,50.07
12316,11824,treinamento point service ≈ solicitacao cadastro colaboradores,64.05
12316,11764,treinamento point service ≈ cadastro,73.47
12316,11762,treinamento point service ≈ erro layout impressao point service,54.39
12316,11760,treinamento point service ≈ desvincular,59.23
12316,11722,treinamento point service ≈ bugs sistema point service,73.66
12316,11720,treinamento point service ≈ kit retirado desativacao unidade di,54.38
12316,11703,treinamento point service ≈ solicitacao recuperacao senha,53.57
12316,11700,treinamento point service ≈ cadastrologin point service,63.65
12312,12310,mudanca permissao usuario ≈ cadastro usuario sienge,69.37
12312,12302,mudanca permissao usuario ≈ erro sistema point service distribu,54.19
12312,12273,mudanca permissao usuario ≈ usuario aparece mapa nao registra l,53.12
12312,12266,mudanca permissao usuario ≈ erro sistema lancamento corretiva,55.59
12312,12218,mudanca permissao usuario ≈ re cadastrar funcionario,56.86
12312,12202,mudanca permissao usuario ≈ adicionar usuario,79.98
12312,12140,mudanca permissao usuario ≈ presentes dia pais natura ate 6x ju,56.76
12312,12104,mudanca permissao usuario ≈ problemas email,69.08
12312,12102,mudanca permissao usuario ≈ cadastra funcionario,67.78
12312,12095,mudanca permissao usuario ≈ liberacao usurario point service,61.91
12312,12092,mudanca permissao usuario ≈ fwd pointservice atualizacao,50.24
12312,12042,mudanca permissao usuario ≈ ativacao usuario,60.8
12312,12004,mudanca permissao usuario ≈ problema cadastro,66.36
12312,11981,mudanca permissao usuario ≈ cancelamento ordens preventivas,56.03
12312,11979,mudanca permissao usuario ≈ boqueio sinal,50.01
12312,11935,mudanca permissao usuario ≈ atualizacao usuario,59.22
12312,11925,mudanca permissao usuario ≈ acesso sistema cracha,72.81
12312,11912,mudanca permissao usuario ≈ nao vincula solicitacao,71.39
12312,11910,mudanca permissao usuario ≈ composicoes linkadas erradas sistem,51.72
12312,11904,mudanca permissao usuario ≈ construtora portoconstrutora porto ,58.35
12312,11902,mudanca permissao usuario ≈ construtora portoconstrutora porto ,59.02
12312,11885,mudanca permissao usuario ≈ cadastro usuario araguaina,59.83
12312,11876,mudanca permissao usuario ≈ construtora portoconstrutora porto ,52.34
12312,11864,mudanca permissao usuario ≈ problema vinculacao sistema point s,53.04
12312,11859,mudanca permissao usuario ≈ solicitacao cadastro colaborador,55.86
12312,11857,mudanca permissao usuario ≈ fw solicitacao cadastro point servi,60.92
12312,11851,mudanca permissao usuario ≈ novos itens,77.0
12312,11849,mudanca permissao usuario ≈ cancelameno preventivas,55.51
12312,11846,mudanca permissao usuario ≈ acesso plataforma jira,67.99
12312,11840,mudanca permissao usuario ≈ criacao usuario acesso admin,68.89
12312,11838,mudanca permissao usuario ≈ alteracao formularios,56.53
12312,11824,mudanca permissao usuario ≈ solicitacao cadastro colaboradores,53.58
12312,11816,mudanca permissao usuario ≈ solicitacao mudanca funcao,59.16
12312,11774,mudanca permissao usuario ≈ solicitacao inclusao anexo ix,62.59
12312,11762,mudanca permissao usuario ≈ erro layout impressao point service,56.45
12312,11760,mudanca permissao usuario ≈ desvincular,70.74
12312,11722,mudanca permissao usuario ≈ bugs sistema point service,65.22
12312,11748,mudanca permissao usuario ≈ erro tentar visualizar ordens corre,54.59
12312,11723,mudanca permissao usuario ≈ cadastro cracha vinculo usuario,51.77
12312,11703,mudanca permissao usuario ≈ solicitacao recuperacao senha,68.5
12312,11700,mudanca permissao usuario ≈ cadastrologin point service,66.31
12312,11696,mudanca permissao usuario ≈ criar usuario roraima,59.91
12312,11674,mudanca permissao usuario ≈ alteracoes formularios,53.34
12310,12302,cadastro usuario sienge ≈ erro sistema point service distribu,51.85
12310,12273,cadastro usuario sienge ≈ usuario aparece mapa nao registra l,52.22
12310,12220,cadastro usuario sienge ≈ criar usuario brasilia,51.28
12310,12218,cadastro usuario sienge ≈ re cadastrar funcionario,57.26
12310,12202,cadastro usuario sienge ≈ adicionar usuario,74.21
12310,12197,cadastro usuario sienge ≈ res atendimento suporte tecnico usu,50.69
12310,12104,cadastro usuario sienge ≈ problemas email,54.76
12310,12095,cadastro usuario sienge ≈ liberacao usurario point service,61.73
12310,12092,cadastro usuario sienge ≈ fwd pointservice atualizacao,51.9
12310,12042,cadastro usuario sienge ≈ ativacao usuario,65.29
12310,11943,cadastro usuario sienge ≈ enc cadastro funcionario,57.98
12310,11941,cadastro usuario sienge ≈ enc cadastro crachar,53.05
12310,11935,cadastro usuario sienge ≈ atualizacao usuario,59.59
12310,11925,cadastro usuario sienge ≈ acesso sistema cracha,65.93
12310,11904,cadastro usuario sienge ≈ construtora portoconstrutora porto ,71.08
12310,11902,cadastro usuario sienge ≈ construtora portoconstrutora porto ,69.53
12310,11885,cadastro usuario sienge ≈ cadastro usuario araguaina,62.41
12310,11876,cadastro usuario sienge ≈ construtora portoconstrutora porto ,65.39
12310,11859,cadastro usuario sienge ≈ solicitacao cadastro colaborador,72.02
12310,11857,cadastro usuario sienge ≈ fw solicitacao cadastro point servi,66.52
12310,11846,cadastro usuario sienge ≈ acesso plataforma jira,59.33
12310,11840,cadastro usuario sienge ≈ criacao usuario acesso admin,70.43
12310,11824,cadastro usuario sienge ≈ solicitacao cadastro colaboradores,73.55
12310,11816,cadastro usuario sienge ≈ solicitacao mudanca funcao,50.91
12310,11774,cadastro usuario sienge ≈ solicitacao inclusao anexo ix,59.66
12310,11760,cadastro usuario sienge ≈ desvincular,54.06
12310,11754,cadastro usuario sienge ≈ cadastro gestores point service,63.21
12310,11703,cadastro usuario sienge ≈ solicitacao recuperacao senha,61.01
12310,11700,cadastro usuario sienge ≈ cadastrologin point service,77.49
12310,11696,cadastro usuario sienge ≈ criar usuario roraima,61.23
12306,12302,problema preventivas regiao norte a ≈ erro sistema point service distribu,50.9
12306,12298,problema preventivas regiao norte a ≈ cadastro futuras ordens preventivas,50.51
12306,12266,problema preventivas regiao norte a ≈ erro sistema lancamento corretiva,51.49
12306,12000,problema preventivas regiao norte a ≈ erro lancar preventiva,61.98
12306,11931,problema preventivas regiao norte a ≈ problema lacar preventica local,70.28
12306,11929,problema preventivas regiao norte a ≈ monitoramento possivel intercorrenc,50.34
12306,11920,problema preventivas regiao norte a ≈ corretiva nao vincula solicitacao,51.6
12306,11906,problema preventivas regiao norte a ≈ erro lancar corretivas sistema,51.43
12306,11867,problema preventivas regiao norte a ≈ problema lancar solicitacao servico,58.46
12306,11861,problema preventivas regiao norte a ≈ failures in the monitor monitoramen,54.1
12306,11853,problema preventivas regiao norte a ≈ problema lancar preventiva regiao n,73.77
12306,11842,problema preventivas regiao norte a ≈ problemas point service,55.51
12306,11838,problema preventivas regiao norte a ≈ alteracao formularios,52.08
12306,11830,problema preventivas regiao norte a ≈ sistema point service erro vinculac,52.91
12306,11816,problema preventivas regiao norte a ≈ solicitacao mudanca funcao,52.46
12306,11807,problema preventivas regiao norte a ≈ problema preventivas regiao norte,61.52
12306,11779,problema preventivas regiao norte a ≈ atualizacao sistema,51.48
12306,11750,problema preventivas regiao norte a ≈ critical repeated monitoring errors,52.05
12306,11742,problema preventivas regiao norte a ≈ filtro sistema unacon regiao norte,52.64
12306,11718,problema preventivas regiao norte a ≈ problema lancar preventivas regiao ,68.92
12306,11714,problema preventivas regiao norte a ≈ errors in the monitor monitoramento,50.19
12302,12266,erro sistema point service distribu ≈ erro sistema lancamento corretiva,62.04
12302,12204,erro sistema point service distribu ≈ pedido inclusao opcoes plataforma p,52.11
12302,12202,erro sistema point service distribu ≈ adicionar usuario,54.19
12302,12197,erro sistema point service distribu ≈ res atendimento suporte tecnico usu,52.98
12302,12104,erro sistema point service distribu ≈ problemas email,50.81
12302,12095,erro sistema point service distribu ≈ liberacao usurario point service,61.13
12302,12092,erro sistema point service distribu ≈ fwd pointservice atualizacao,53.71
12302,11996,erro sistema point service distribu ≈ enc erro adicionar ordem servico pl,56.71
12302,11981,erro sistema point service distribu ≈ cancelamento ordens preventivas,52.12
12302,11979,erro sistema point service distribu ≈ boqueio sinal,62.96
12302,11929,erro sistema point service distribu ≈ monitoramento possivel intercorrenc,51.57
12302,11925,erro sistema point service distribu ≈ acesso sistema cracha,54.01
12302,11922,erro sistema point service distribu ≈ problema vinculacao ordens servico ,70.86
12302,11920,erro sistema point service distribu ≈ corretiva nao vincula solicitacao,60.98
12302,11910,erro sistema point service distribu ≈ composicoes linkadas erradas sistem,57.34
12302,11904,erro sistema point service distribu ≈ construtora portoconstrutora porto ,57.49
12302,11902,erro sistema point service distribu ≈ construtora portoconstrutora porto ,58.82
12302,11897,erro sistema point service distribu ≈ cancelamento ordem araguacu,50.91
12302,11876,erro sistema point service distribu ≈ construtora portoconstrutora porto ,50.17
12302,11871,erro sistema point service distribu ≈ errors in the monitor monitoramento,59.93
12302,11867,erro sistema point service distribu ≈ problema lancar solicitacao servico,50.88
12302,11864,erro sistema point service distribu ≈ problema vinculacao sistema point s,77.86
12302,11861,erro sistema point service distribu ≈ failures in the monitor monitoramen,62.86
12302,11859,erro sistema point service distribu ≈ solicitacao cadastro colaborador,64.36
12302,11857,erro sistema point service distribu ≈ fw solicitacao cadastro point servi,51.17
12302,11853,erro sistema point service distribu ≈ problema lancar preventiva regiao n,58.35
12302,11849,erro sistema point service distribu ≈ cancelameno preventivas,50.71
12302,11846,erro sistema point service distribu ≈ acesso plataforma jira,50.77
12302,11838,erro sistema point service distribu ≈ alteracao formularios,50.77
12302,11830,erro sistema point service distribu ≈ sistema point service erro vinculac,82.27
12302,11824,erro sistema point service distribu ≈ solicitacao cadastro colaboradores,63.75
12302,11764,erro sistema point service distribu ≈ cadastro,65.44
12302,11762,erro sistema point service distribu ≈ erro layout impressao point service,58.69
12302,11760,erro sistema point service distribu ≈ desvincular,57.23
12302,11722,erro sistema point service distribu ≈ bugs sistema point service,75.57
12302,11752,erro sistema point service distribu ≈ issues resolved in the monitor moni,50.36
12302,11750,erro sistema point service distribu ≈ critical repeated monitoring errors,62.6
12302,11748,erro sistema point service distribu ≈ erro tentar visualizar ordens corre,54.43
12302,11742,erro sistema point service distribu ≈ filtro sistema unacon regiao norte,50.91
12302,11725,erro sistema point service distribu ≈ problema preventivas regiao norte,53.08
12302,11720,erro sistema point service distribu ≈ kit retirado desativacao unidade di,59.31
12302,11718,erro sistema point service distribu ≈ problema lancar preventivas regiao ,55.65
12302,11703,erro sistema point service distribu ≈ solicitacao recuperacao senha,56.79
12302,11700,erro sistema point service distribu ≈ cadastrologin point service,61.27
12298,11884,cadastro futuras ordens preventivas ≈ cancelamento ordem etsus,56.28
12298,11734,cadastro futuras ordens preventivas ≈ cancelamento preventivas,54.69
12298,11725,cadastro futuras ordens preventivas ≈ problema preventivas regiao norte,50.66
12298,11718,cadastro futuras ordens preventivas ≈ problema lancar preventivas regiao ,54.35
12273,12202,usuario aparece mapa nao registra l ≈ adicionar usuario,51.37
12273,11931,usuario aparece mapa nao registra l ≈ problema lacar preventica local,51.0
12273,11925,usuario aparece mapa nao registra l ≈ acesso sistema cracha,53.63
12273,11840,usuario aparece mapa nao registra l ≈ criacao usuario acesso admin,55.18
12273,11774,usuario aparece mapa nao registra l ≈ solicitacao inclusao anexo ix,51.16
12273,11762,usuario aparece mapa nao registra l ≈ erro layout impressao point service,51.57
12273,11700,usuario aparece mapa nao registra l ≈ cadastrologin point service,50.87
12266,12102,erro sistema lancamento corretiva ≈ cadastra funcionario,50.43
12266,12004,erro sistema lancamento corretiva ≈ problema cadastro,58.58
12266,12000,erro sistema lancamento corretiva ≈ erro lancar preventiva,54.81
12266,11981,erro sistema lancamento corretiva ≈ cancelamento ordens preventivas,55.65
12266,11931,erro sistema lancamento corretiva ≈ problema lacar preventica local,53.0
12266,11929,erro sistema lancamento corretiva ≈ monitoramento possivel intercorrenc,50.38
12266,11922,erro sistema lancamento corretiva ≈ problema vinculacao ordens servico ,57.44
12266,11920,erro sistema lancamento corretiva ≈ corretiva nao vincula solicitacao,55.67
12266,11912,erro sistema lancamento corretiva ≈ nao vincula solicitacao,51.67
12266,11910,erro sistema lancamento corretiva ≈ composicoes linkadas erradas sistem,64.35
12266,11867,erro sistema lancamento corretiva ≈ problema lancar solicitacao servico,53.36
12266,11864,erro sistema lancamento corretiva ≈ problema vinculacao sistema point s,67.71
12266,11861,erro sistema lancamento corretiva ≈ failures in the monitor monitoramen,51.12
12266,11853,erro sistema lancamento corretiva ≈ problema lancar preventiva regiao n,63.3
12266,11851,erro sistema lancamento corretiva ≈ novos itens,56.68
12266,11849,erro sistema lancamento corretiva ≈ cancelameno preventivas,53.49
12266,11838,erro sistema lancamento corretiva ≈ alteracao formularios,52.01
12266,11816,erro sistema lancamento corretiva ≈ solicitacao mudanca funcao,50.66
12266,11779,erro sistema lancamento corretiva ≈ atualizacao sistema,50.7
12266,11762,erro sistema lancamento corretiva ≈ erro layout impressao point service,54.95
12266,11760,erro sistema lancamento corretiva ≈ desvincular,56.06
12266,11722,erro sistema lancamento corretiva ≈ bugs sistema point service,66.39
12266,11748,erro sistema lancamento corretiva ≈ erro tentar visualizar ordens corre,58.01
12266,11718,erro sistema lancamento corretiva ≈ problema lancar preventivas regiao ,50.69
12264,11935,usuario duplicado josue pereira san ≈ atualizacao usuario,50.36
12264,11885,usuario duplicado josue pereira san ≈ cadastro usuario araguaina,59.92
12264,11723,usuario duplicado josue pereira san ≈ cadastro cracha vinculo usuario,65.29
12264,11698,usuario duplicado josue pereira san ≈ reativacao cadastro,50.67
12264,11696,usuario duplicado josue pereira san ≈ criar usuario roraima,54.08
12220,12206,criar usuario brasilia ≈ proposta parceria,57.26
12220,12202,criar usuario brasilia ≈ adicionar usuario,51.33
12220,12042,criar usuario brasilia ≈ ativacao usuario,60.05
12220,11935,criar usuario brasilia ≈ atualizacao usuario,64.46
12220,11893,criar usuario brasilia ≈ criar usuario porto nacional,57.86
12220,11885,criar usuario brasilia ≈ cadastro usuario araguaina,68.4
12220,11840,criar usuario brasilia ≈ criacao usuario acesso admin,56.77
12220,11696,criar usuario brasilia ≈ criar usuario roraima,66.59
12218,12202,re cadastrar funcionario ≈ adicionar usuario,70.39
12218,12140,re cadastrar funcionario ≈ presentes dia pais natura ate 6x ju,54.05
12218,12104,re cadastrar funcionario ≈ problemas email,55.52
12218,12102,re cadastrar funcionario ≈ cadastra funcionario,66.3
12218,11941,re cadastrar funcionario ≈ enc cadastro crachar,75.77
12218,11925,re cadastrar funcionario ≈ acesso sistema cracha,62.48
12218,11904,re cadastrar funcionario ≈ construtora portoconstrutora porto ,63.73
12218,11902,re cadastrar funcionario ≈ construtora portoconstrutora porto ,61.66
12218,11876,re cadastrar funcionario ≈ construtora portoconstrutora porto ,64.37
12218,11857,re cadastrar funcionario ≈ fw solicitacao cadastro point servi,64.7
12218,11851,re cadastrar funcionario ≈ novos itens,59.84
12218,11846,re cadastrar funcionario ≈ acesso plataforma jira,57.87
12218,11840,re cadastrar funcionario ≈ criacao usuario acesso admin,63.49
12218,11824,re cadastrar funcionario ≈ solicitacao cadastro colaboradores,62.78
12218,11816,re cadastrar funcionario ≈ solicitacao mudanca funcao,62.41
12218,11774,re cadastrar funcionario ≈ solicitacao inclusao anexo ix,60.07
12218,11760,re cadastrar funcionario ≈ desvincular,54.63
12218,11754,re cadastrar funcionario ≈ cadastro gestores point service,59.71
12218,11703,re cadastrar funcionario ≈ solicitacao recuperacao senha,64.43
12218,11700,re cadastrar funcionario ≈ cadastrologin point service,60.18
12206,12202,proposta parceria ≈ adicionar usuario,51.99
12206,11925,proposta parceria ≈ acesso sistema cracha,51.1
12206,11904,proposta parceria ≈ construtora portoconstrutora porto ,51.5
12206,11902,proposta parceria ≈ construtora portoconstrutora porto ,53.83
12206,11876,proposta parceria ≈ construtora portoconstrutora porto ,52.96
12206,11824,proposta parceria ≈ solicitacao cadastro colaboradores,56.17
12206,11774,proposta parceria ≈ solicitacao inclusao anexo ix,58.47
12204,12202,pedido inclusao opcoes plataforma p ≈ adicionar usuario,54.97
12204,12199,pedido inclusao opcoes plataforma p ≈ pointservice escritorio fs bsb,62.91
12204,12095,pedido inclusao opcoes plataforma p ≈ liberacao usurario point service,61.76
12204,12092,pedido inclusao opcoes plataforma p ≈ fwd pointservice atualizacao,54.82
12204,12000,pedido inclusao opcoes plataforma p ≈ erro lancar preventiva,53.5
12204,11996,pedido inclusao opcoes plataforma p ≈ enc erro adicionar ordem servico pl,60.68
12204,11925,pedido inclusao opcoes plataforma p ≈ acesso sistema cracha,51.51
12204,11920,pedido inclusao opcoes plataforma p ≈ corretiva nao vincula solicitacao,57.4
12204,11904,pedido inclusao opcoes plataforma p ≈ construtora portoconstrutora porto ,63.01
12204,11902,pedido inclusao opcoes plataforma p ≈ construtora portoconstrutora porto ,66.55
12204,11893,pedido inclusao opcoes plataforma p ≈ criar usuario porto nacional,51.54
12204,11876,pedido inclusao opcoes plataforma p ≈ construtora portoconstrutora porto ,56.45
12204,11859,pedido inclusao opcoes plataforma p ≈ solicitacao cadastro colaborador,58.85
12204,11857,pedido inclusao opcoes plataforma p ≈ fw solicitacao cadastro point servi,58.72
12204,11840,pedido inclusao opcoes plataforma p ≈ criacao usuario acesso admin,57.8
12204,11838,pedido inclusao opcoes plataforma p ≈ alteracao formularios,51.03
12204,11832,pedido inclusao opcoes plataforma p ≈ problemas point service,60.41
12204,11830,pedido inclusao opcoes plataforma p ≈ sistema point service erro vinculac,52.36
12204,11824,pedido inclusao opcoes plataforma p ≈ solicitacao cadastro colaboradores,64.56
12204,11807,pedido inclusao opcoes plataforma p ≈ problema preventivas regiao norte,51.69
12204,11774,pedido inclusao opcoes plataforma p ≈ solicitacao inclusao anexo ix,57.57
12204,11754,pedido inclusao opcoes plataforma p ≈ cadastro gestores point service,53.75
12204,11742,pedido inclusao opcoes plataforma p ≈ filtro sistema unacon regiao norte,53.46
12204,11703,pedido inclusao opcoes plataforma p ≈ solicitacao recuperacao senha,55.27
12204,11700,pedido inclusao opcoes plataforma p ≈ cadastrologin point service,62.91
12202,12199,adicionar usuario ≈ pointservice escritorio fs bsb,53.18
12202,12140,adicionar usuario ≈ presentes dia pais natura ate 6x ju,58.09
12202,12104,adicionar usuario ≈ problemas email,73.82
12202,12102,adicionar usuario ≈ cadastra funcionario,63.15
12202,12095,adicionar usuario ≈ liberacao usurario point service,62.5
12202,12092,adicionar usuario ≈ fwd pointservice atualizacao,52.54
12202,12042,adicionar usuario ≈ ativacao usuario,55.03
12202,12004,adicionar usuario ≈ problema cadastro,54.33
12202,11943,adicionar usuario ≈ enc cadastro funcionario,55.31
12202,11935,adicionar usuario ≈ atualizacao usuario,58.99
12202,11925,adicionar usuario ≈ acesso sistema cracha,79.47
12202,11920,adicionar usuario ≈ corretiva nao vincula solicitacao,52.65
12202,11912,adicionar usuario ≈ nao vincula solicitacao,65.91
12202,11904,adicionar usuario ≈ construtora portoconstrutora porto ,74.36
12202,11902,adicionar usuario ≈ construtora portoconstrutora porto ,74.69
12202,11885,adicionar usuario ≈ cadastro usuario araguaina,58.27
12202,11876,adicionar usuario ≈ construtora portoconstrutora porto ,68.86
12202,11864,adicionar usuario ≈ problema vinculacao sistema point s,50.8
12202,11859,adicionar usuario ≈ solicitacao cadastro colaborador,61.22
12202,11857,adicionar usuario ≈ fw solicitacao cadastro point servi,70.97
12202,11851,adicionar usuario ≈ novos itens,65.86
12202,11846,adicionar usuario ≈ acesso plataforma jira,68.4
12202,11840,adicionar usuario ≈ criacao usuario acesso admin,78.9
12202,11838,adicionar usuario ≈ alteracao formularios,54.19
12202,11824,adicionar usuario ≈ solicitacao cadastro colaboradores,70.18
12202,11816,adicionar usuario ≈ solicitacao mudanca funcao,63.6
12202,11774,adicionar usuario ≈ solicitacao inclusao anexo ix,78.39
12202,11762,adicionar usuario ≈ erro layout impressao point service,59.83
12202,11760,adicionar usuario ≈ desvincular,70.24
12202,11722,adicionar usuario ≈ bugs sistema point service,54.72
12202,11754,adicionar usuario ≈ cadastro gestores point service,64.32
12202,11748,adicionar usuario ≈ erro tentar visualizar ordens corre,52.12
12202,11703,adicionar usuario ≈ solicitacao recuperacao senha,73.11
12202,11700,adicionar usuario ≈ cadastrologin point service,75.71
12202,11696,adicionar usuario ≈ criar usuario roraima,60.15
12202,11674,adicionar usuario ≈ alteracoes formularios,57.4
12199,11904,pointservice escritorio fs bsb ≈ construtora portoconstrutora porto ,56.94
12199,11902,pointservice escritorio fs bsb ≈ construtora portoconstrutora porto ,60.78
12199,11876,pointservice escritorio fs bsb ≈ construtora portoconstrutora porto ,54.15
12199,11859,pointservice escritorio fs bsb ≈ solicitacao cadastro colaborador,54.73
12199,11857,pointservice escritorio fs bsb ≈ fw solicitacao cadastro point servi,57.68
12199,11840,pointservice escritorio fs bsb ≈ criacao usuario acesso admin,50.16
12199,11824,pointservice escritorio fs bsb ≈ solicitacao cadastro colaboradores,58.12
12199,11762,pointservice escritorio fs bsb ≈ erro layout impressao point service,52.32
12199,11754,pointservice escritorio fs bsb ≈ cadastro gestores point service,52.33
12199,11707,pointservice escritorio fs bsb ≈ crachas estao sendo localizados uni,52.71
12199,11703,pointservice escritorio fs bsb ≈ solicitacao recuperacao senha,52.21
12199,11700,pointservice escritorio fs bsb ≈ cadastrologin point service,58.76
12197,12042,res atendimento suporte tecnico usu ≈ ativacao usuario,61.42
12197,11979,res atendimento suporte tecnico usu ≈ boqueio sinal,53.55
12197,11935,res atendimento suporte tecnico usu ≈ atualizacao usuario,57.81
12197,11925,res atendimento suporte tecnico usu ≈ acesso sistema cracha,51.19
12197,11893,res atendimento suporte tecnico usu ≈ criar usuario porto nacional,53.14
12197,11885,res atendimento suporte tecnico usu ≈ cadastro usuario araguaina,56.29
12197,11846,res atendimento suporte tecnico usu ≈ acesso plataforma jira,52.82
12197,11696,res atendimento suporte tecnico usu ≈ criar usuario roraima,52.8
12140,12049,presentes dia pais natura ate 6x ju ≈ remover vinculo cracha,50.73
12140,12004,presentes dia pais natura ate 6x ju ≈ problema cadastro,55.43
12140,11925,presentes dia pais natura ate 6x ju ≈ acesso sistema cracha,58.18
12140,11912,presentes dia pais natura ate 6x ju ≈ nao vincula solicitacao,50.73
12140,11857,presentes dia pais natura ate 6x ju ≈ fw solicitacao cadastro point servi,51.11
12140,11851,presentes dia pais natura ate 6x ju ≈ novos itens,55.61
12140,11840,presentes dia pais natura ate 6x ju ≈ criacao usuario acesso admin,50.73
12140,11816,presentes dia pais natura ate 6x ju ≈ solicitacao mudanca funcao,56.1
12140,11752,presentes dia pais natura ate 6x ju ≈ issues resolved in the monitor moni,56.32
12138,11996,cadastro funcionario ≈ enc erro adicionar ordem servico pl,50.69
12138,11779,cadastro funcionario ≈ atualizacao sistema,52.2
12104,12102,problemas email ≈ cadastra funcionario,55.76
12104,12095,problemas email ≈ liberacao usurario point service,52.67
12104,12004,problemas email ≈ problema cadastro,54.51
